Position_X1,Position_Y1,Position_X2,Position_Y2,Position_X3,Position_Y3,Velocity_X1,Velocity_Y1,Velocity_X2,Velocity_Y2,Velocity_X3,Velocity_Y3,Momentum_X1,Momentum_Y1,Momentum_X2,Momentum_Y2,Momentum_X3,Momentum_Y3
83869461896.79109,97489710627.18254,-99999951222.28836,-102299985038.70816,58846503174.91001,135969498488.53171,-8148.895000908028,26436.43009716175,0.024643388385112402,-29999.989035994582,15230.014254685246,-7155.243490524602,-4.866520094542275e+28,1.5787836054024997e+29,4.901569949798856e+28,-5.966997819259322e+34,1.1191014474342718e+27,-5.257672916837477e+26
83787972946.78201,97754074928.15416,-99999950975.85448,-102599984929.0681,58998803317.45686,135897946053.62646,-8161.088774913417,26423.180561892455,0.024680332060287333,-29999.988995715004,15221.035599775632,-7168.714594777848,-4.873802216378293e+28,1.5779923431562176e+29,4.90891804679115e+28,-5.9669978112477145e+34,1.1184416958715135e+27,-5.267571484242763e+26
83706362059.03288,98018306733.77309,-99999950729.05116,-102899984819.02525,59151013673.45462,135826258907.67868,-8173.228733469943,26409.94637494449,0.024717113517949068,-29999.988955482462,15212.074157347504,-7182.159936417332,-4.881052199628251e+28,1.5772019975116852e+29,4.91623387872007e+28,-5.966997803245462e+34,1.1177832090818946e+27,-5.277451121279455e+26
83624629771.69818,98282406197.52254,-99999950481.88002,-103199984708.58008,59303134415.0281,135754437308.31451,-8185.315095895524,26396.727640681005,0.024753733418780483,-29999.988915297265,15203.129868451024,-7195.5796053942195,-4.888270175268807e+28,1.5764125747014698e+29,4.923517576995438e+28,-5.966997795252626e+34,1.1171259827337812e+27,-5.2873118940436725e+26
83542776620.73923,98546373473.92935,-99999950234.34268,-103499984597.73305,59455165713.71261,135682481512.26057,-8197.348081152535,26383.52446191673,0.024790192422385407,-29999.988875159717,15194.202674448237,-7208.973691247634,-4.8954562740642945e+28,1.5756240808656674e+29,4.930769272812457e+28,-5.966997787269268e+34,1.1164700125184564e+27,-5.2971538683287614e+26
83460803139.9277,98810208718.54852,-99999949986.44075,-103799984486.48465,59607107740.45709,135610391775.3481,-8209.327907838957,26370.336939930516,0.024826491187262094,-29999.988835070122,15185.29251701195,-7222.342283108898,-4.902610626561425e+28,1.5748365220526505e+29,4.9379890971464305e+28,-5.966997779295447e+34,1.1158152941500381e+27,-5.306977109628418e+26
83378709860.84932,99073912087.94783,-99999949738.17584,-104099984374.83536,59758960665.62721,135538168352.51701,-8221.254794179697,26357.16517447779,0.024862630370777194,-29999.988795028774,15176.399338124671,-7235.685469705847,-4.909733363084115e+28,1.5740499042198136e+29,4.945177180747584e+28,-5.966997771331223e+34,1.1151618233654009e+27,-5.3167816831398565e+26
83296497312.90752,99337483739.69261,-99999949489.54955,-104399984262.78564,59910724659.00846,135465811497.81996,-8233.128958018073,26344.009263803004,0.02489861062914023,-29999.988755035967,15167.523080077604,-7249.003339367188,-4.916824613728394e+28,1.5732642332343155e+29,4.952333654135992e+28,-5.966997763376654e+34,1.1145095959241024e+27,-5.3265676537670096e+26
83214166023.32733,99600923832.33064,-99999949240.56345,-104699984150.336,60062399889.809235,135393321464.42628,-8244.950616807464,26330.86930465206,0.024934432617378557,-29999.988715091986,15158.663685469714,-7262.2959800269455,-4.923884508357418e+28,1.5724795148738211e+29,4.959458647596595e+28,-5.966997755431796e+34,1.1138586076083145e+27,-5.336335086123799e+26
83131716517.15926,99864232525.37717,-99999948991.21912,-104999984037.48692,60213986526.66393,135320698504.62602,-8256.719987603126,26317.745392284658,0.02497009698931282,-29999.988675197113,15149.821097206845,-7275.563479228965,-4.930913176596587e+28,1.57169575482724e+29,4.96655229117432e+28,-5.966997747496706e+34,1.1132088542227589e+27,-5.346084044537443e+26
83049149317.28322,100127409979.30002,-99999948741.51814,-105299983924.23889,60365484737.636,135247942869.83374,-8268.437287054163,26304.637620486636,0.025005604397532882,-29999.98863535163,15140.995258500929,-7288.805924131509,-4.937910747828746e+28,1.5709129586954619e+29,4.97361471466929e+28,-5.966997739571439e+34,1.1125603315946482e+27,-5.355814593051832e+26
82966464944.41267,100390456355.50488,-99999948491.4621,-105599983810.5924,60516894690.22101,135175054810.59242,-8280.102731395667,26291.546081582266,0.025040955493374248,-29999.98859555581,15132.186112869242,-7302.0234015119395,-4.944877351189493e+28,1.570131131992093e+29,4.980646047632138e+28,-5.9669977316560505e+34,1.1119130355736318e+27,-5.365526795430973e+26
82883663917.09872,100653371816.32071,-99999948241.05254,-105899983696.54796,60668216551.3497,135102034576.5773,-8291.716536441008,26278.4708664465,0.02507615092689494,-29999.98855580992,15123.393604133753,-7315.2159977714955,-4.95181311556257e+28,1.569350280144185e+29,4.987646419359404e+28,-5.966997723750592e+34,1.1112669620317481e+27,-5.375220715162495e+26
82800746751.73431,100916156524.98517,-99999947990.29103,-106199983582.10606,60819450487.39104,135028882416.59958,-8303.278917574286,26265.412064517182,0.02511119134685286,-29999.988516114227,15114.617676420552,-7328.383798940177,-4.958718169575363e+28,1.5685704084929662e+29,4.994615958889034e+28,-5.966997715855119e+34,1.1106221068633822e+27,-5.384896415461242e+26
82717713962.55858,101178810645.63034,-99999947739.17912,-106499983467.26721,60970596664.15524,134955598578.61018,-8314.790089742934,26252.369763807223,0.02514607740068359,-29999.988476468992,15105.858274159355,-7341.5268906817455,-4.96559264159448e+28,1.5677915222945674e+29,5.001554794995966e+28,-5.966997707969682e+34,1.1099784659852293e+27,-5.394553959272946e+26
82634566061.66115,101441334343.26842,-99999947487.71835,-106799983352.0319,61121655246.896835,134882183309.70337,-8326.250267450478,26239.344050916716,0.025180809734478674,-29999.98843687447,15097.115342083101,-7354.645358298845,-4.972436659721426e+28,1.5670136267207463e+29,5.008463056187808e+28,-5.966997700094332e+34,1.1093360353362663e+27,-5.4041934092779916e+26
82551303558.98665,101703727783.77759,-99999947235.91026,-107099983236.40065,61272626400.317665,134808636856.12038,-8337.659664749446,26226.335011045026,0.025215388992964334,-29999.98839733092,15088.38882522766,-7367.739286738265,-4.97925035178837e+28,1.566236726859609e+29,5.015340870700606e+28,-5.96699769222912e+34,1.1086948108777284e+27,-5.413814827895277e+26
82467926962.33916,101965991133.88803,-99999946983.75638,-107399983120.37396,61423510288.56994,134734959463.25299,-8349.018495234426,26213.342728002826,0.02524981581948064,-29999.98835783858,15079.678668931607,-7380.808760596345,-4.9860338453539995e+28,1.565460827716329e+29,5.0221883664947e+28,-5.966997684374094e+34,1.1080547885930945e+27,-5.423418277286194e+26
82384436777.38681,102228124561.16806,-99999946731.25822,-107699983003.95235,61574307075.259254,134661151375.64703,-8360.326972035276,26200.36728422409,0.025284090855961127,-29999.988318397704,15070.984818836141,-7393.853864124541,-4.992787267699467e+28,1.5646859342138627e+29,5.029005671250668e+28,-5.966997676529303e+34,1.1074159644880796e+27,-5.433003819358713e+26
82300833507.66646,102490128234.0103,-99999946478.41731,-107999982887.13632,61725016923.44762,134587212837.00578,-8371.585307810476,26187.40876077804,0.025318214742912827,-29999.98827900853,15062.307220885088,-7406.874681235172,-4.999510745824416e+28,1.5639120511936645e+29,5.035792912365361e+28,-5.966997668694796e+34,1.1067783345906362e+27,-5.4425715157716044e+26
82217117654.58835,102752002321.61807,-99999946225.23517,-108299982769.9264,61875639995.65647,134513144090.19344,-8382.793714740626,26174.46723738105,0.025352188119396758,-29999.98823967129,15053.645821325037,-7419.87129550734,-5.006204406443103e+28,1.5631391834163965e+29,5.042550216948015e+28,-5.966997660870619e+34,1.1061418949509638e+27,-5.452121427938793e+26
82133289717.44095,103013746993.99188,-99999945971.71329,-108599982652.32312,62026176453.86972,134438945377.23836,-8393.952404522099,26161.5427924085,0.02538601162300882,-29999.98820038622,15045.000566705601,-7432.843790193074,-5.012868375980598e+28,1.5623673355626359e+29,5.049277711816455e+28,-5.966997653056819e+34,1.1055066416415275e+27,-5.4616536170338706e+26
82049350193.39572,103275362421.91597,-99999945717.85316,-108899982534.32698,62176626459.53677,134364616939.33643,-8405.061588360813,26148.635502906585,0.025419685889861127,-29999.988161153546,15036.371403879817,-7445.792248223683,-5.019502780569078e+28,1.5615965122335813e+29,5.055975523493378e+28,-5.96699764525344e+34,1.1048725707570889e+27,-5.471168143994762e+26
81965299577.51212,103536848776.94504,-99999945463.65631,-109199982415.93852,62326990173.57557,134290159016.85419,-8416.121476966164,26135.74544460406,0.02545321155456374,-29999.988121973496,15027.758280004682,-7458.716752216357,-5.026107746044193e+28,1.5608267179517546e+29,5.062643778202727e+28,-5.966997637460528e+34,1.104239678414744e+27,-5.480665069528579e+26
81881138362.74245,103798206231.39108,-99999945209.12419,-109499982297.15826,62477267756.37562,134215571849.33202,-8427.132280545085,26122.872691923974,0.02548658925020682,-29999.98808284629,15019.161142541856,-7471.617384481032,-5.032683397941525e+28,1.5600579571616998e+29,5.069282601866136e+28,-5.966997629678126e+34,1.1036079607539756e+27,-5.490144454116662e+26
81796867039.937,104059434958.31032,-99999944954.2583,-109799982177.98672,62627459367.80103,134140855675.48721,-8438.094208796258,26110.01731799532,0.0255198196083432,-29999.98804377214,15010.579939258523,-7484.494227027533,-5.039229861493126e+28,1.5592902342306807e+29,5.075892120099462e+28,-5.966997621906279e+34,1.1029774139367163e+27,-5.499606358019831e+26
81712486097.84903,104320535131.49026,-99999944699.0601,-110099982058.42445,62777565167.19362,134066010733.21693,-8449.007470904437,26097.17939466465,0.025552903258971325,-29999.988004751263,15002.01461822843,-7497.347361573044,-5.04574726162413e+28,1.558523553449373e+29,5.082472458209397e+28,-5.966997614145026e+34,1.102348034147425e+27,-5.5090508412838725e+26
81627996023.13998,104581506925.4369,-99999944443.53107,-110399981938.47197,62927585313.3759,133991037259.6012,-8459.87227553493,26084.35899250764,0.025585840830518614,-29999.987965783865,14993.465127833117,-7510.176869549895,-5.052235722949461e+28,1.5577579190325564e+29,5.089023741190152e+28,-5.966997606394411e+34,1.1017198175931774e+27,-5.5184779637452624e+26
81543397300.38463,104842350515.36198,-99999944187.67265,-110699981818.1298,63077519964.65423,133915935490.9057,-8470.688830828203,26071.556180840613,0.025618632949825217,-29999.98792687015,14984.931416763353,-7522.98283211374,-5.0586953697706035e+28,1.5569933351198015e+29,5.095546093720236e+28,-5.966997598654473e+34,1.1010927605037711e+27,-5.527887785037176e+26
81458690412.07634,105103066077.1704,-99999943931.48633,-110999981697.39851,63227369278.82186,133840705662.58456,-8481.457344394612,26058.77102773199,0.02565128024212814,-29999.987888010328,14976.413434020787,-7535.76533015212,-5.065126326072462e+28,1.5562298057761544e+29,5.102039640159287e+28,-5.966997590925254e+34,1.1004668591318474e+27,-5.5372803645957776e+26
81373875838.6324,105363653787.44771,-99999943674.97353,-111299981576.27861,63377133413.16207,133765348009.28305,-8492.17802330927,26046.00360001372,0.02568378333104577,-29999.987849204586,14967.911128919843,-7548.52444429347,-5.071528715520296e+28,1.5554673349928194e+29,5.108504504545003e+28,-5.966997583206792e+34,1.09984210975303e+27,-5.5466557616668415e+26
81288954058.3993,105624113823.44785,-99999943418.1357,-111599981454.77066,63526812524.45127,133689862764.84012,-8502.851074107051,26033.25396329264,0.02571614283856276,-29999.987810453124,14959.42445108985,-7561.2602549166,-5.077902661456732e+28,1.5547059266878364e+29,5.114940810590132e+28,-5.966997575499126e+34,1.0992185086660821e+27,-5.556014035312718e+26
81203925547.65823,105884446363.08076,-99999943160.97427,-111899981332.8752,63676406768.962166,133614250162.29095,-8513.4767027777,26020.522181961787,0.025748359385015303,-29999.987771756132,14950.953350477474,-7573.972842160703,-5.0842482868988424e+28,1.553945584706758e+29,5.121348681679543e+28,-5.966997567802295e+34,1.0985960521930847e+27,-5.5653552444196845e+26
81118790780.63046,106144651584.90038,-99999942903.49068,-112199981210.59276,63825916302.46694,133538510433.86935,-8524.055114761091,26007.808319211686,0.025780433589076772,-29999.987733113794,14942.497777349421,-7586.662285935922,-5.090565714535324e+28,1.553186312823322e+29,5.12772824086737e+28,-5.966997560116333e+34,1.0979747366796354e+27,-5.5746794477057153e+26
81033550229.48285,106404729668.0925,-99999942645.68634,-112499981087.92389,63975341280.24043,133462643811.01,-8534.586514942599,25995.11243704154,0.025812366067743703,-29999.987694526295,14934.057682295468,-7599.328665934548,-5.09685506672372e+28,1.5524281147401208e+29,5.1340796108742224e+28,-5.96699755244128e+34,1.097354558495071e+27,-5.5839867037287055e+26
80948204364.33342,106664680792.46292,-99999942387.56268,-112799980964.86916,64124681857.063385,133386650524.35065,-8545.071107648595,25982.43459627041,0.025844157436322165,-29999.987655993817,14925.633016231845,-7611.972061642888,-5.103116465487741e+28,1.5516709940892689e+29,5.140402914084478e+28,-5.96699754477717e+34,1.0967355140327159e+27,-5.593277070895194e+26
80862753653.25693,106924505138.42563,-99999942129.12111,-113099980841.4291,64273938187.2257,133310530803.73422,-8555.509096642068,25969.774856548353,0.025875808308414464,-29999.987617516534,14917.22373040498,-7624.592552353885,-5.109350032514644e+28,1.5509149544330676e+29,5.146698272543637e+28,-5.966997537124039e+34,1.0961175997101579e+27,-5.602550607469635e+26
80777198562.29051,107184202886.99112,-99999941870.36302,-113399980717.60426,64423110424.52975,133234284878.21068,-8565.900685118371,25957.133276367458,0.02590731929590621,-29999.987579094617,14908.829776395658,-7637.190217180551,-5.115555889152691e+28,1.5501599992646647e+29,5.152965807955745e+28,-5.966997529481919e+34,1.0955008119695529e+27,-5.611807371584269e+26
80691539555.43933,107443774219.75479,-99999941611.28983,-113699980593.3952,64572198722.2937,133157912976.03888,-8576.246075701074,25944.5099130729,0.025938691008953716,-29999.987540728238,14900.45110612362,-7649.765135070288,-5.121734156408682e+28,1.5494061320087137e+29,5.159205641680894e+28,-5.9669975218508465e+34,1.0948851472779636e+27,-5.621047421249648e+26
80605777094.68233,107703219318.88551,-99999941351.90291,-113999980468.80249,64721203233.354935,133081415324.68817,-8586.545470437952,25931.9048228739,0.025969924055971746,-29999.98750241756,14892.087671852636,-7662.3173848202,-5.127884954945545e+28,1.5486533560220295e+29,5.16541789473278e+28,-5.966997514230853e+34,1.0942706021277316e+27,-5.6302708143658824e+26
80519911639.97795,107962538367.11426,-99999941092.20367,-114299980343.82666,64870124110.07346,133004792150.83997,-8596.79907079708,25919.318060854665,0.0260010190436216,-29999.987464162747,14883.739426196102,-7674.847045093478,-5.134008405080017e+28,1.5479016745942407e+29,5.171602687776336e+28,-5.96699750662197e+34,1.0936571730368895e+27,-5.639477608734688e+26
80433943649.26997,108221731547.72281,-99999940832.19348,-114599980218.46829,65018961504.33543,132928043680.38904,-8607.007077663056,25906.749680985267,0.026031976576799523,-29999.98742596396,14875.406322123208,-7687.354194436979,-5.1401046267803775e+28,1.5471510909484402e+29,5.177760141125425e+28,-5.966997499024231e+34,1.0930448565496132e+27,-5.648667862072292e+26
80347873578.49335,108480799044.53267,-99999940571.87372,-114899980092.72794,65167715567.556656,132851170138.44467,-8617.16969133333,25894.19973613249,0.02606279725862545,-29999.98738782135,14867.088312965723,-7699.8389113001,-5.146173739664265e+28,1.5464016082418324e+29,5.183890374740602e+28,-5.966997491437666e+34,1.0924336492367213e+27,-5.657841632023314e+26
80261701881.58002,108739741041.894,-99999940311.24574,-115199979966.60616,65316386450.68631,132774171749.33167,-8627.287111514654,25881.66827807062,0.026093481690432067,-29999.987349735075,14858.785352425453,-7712.301274055109,-5.152215862996551e+28,1.5456532295663776e+29,5.189993508226938e+28,-5.966997483862306e+34,1.0918235476962222e+27,-5.666998976175694e+26
